"Genes","Farmaco","miRNAs","freq"
"CYP24A1","rifampin","hsa-let-7c",33
"CYP24A1","calcitriol","hsa-let-7c",33
"DHFR","cisplatin","hsa-mir-582",33
"DHFR","fluorouracil","hsa-mir-582",33
"DHFR","methotrexate","hsa-mir-582",33
"DHFR","folic acid","hsa-mir-582",33
"DHFR","multivitamins; plain","hsa-mir-582",33
"DHFR","antimetabolites","hsa-mir-582",33
"DHFR","antineoplastic agents","hsa-mir-582",33
"DHFR","glycine","hsa-mir-582",33
"DHFR","l-serine","hsa-mir-582",33
"DHFR","ibuprofen","hsa-mir-582",33
"ERCC1","cisplatin","hsa-mir-769",33
"ERCC1","fluorouracil","hsa-mir-769",33
"ERCC1","gemcitabine","hsa-mir-769",33
"ERCC1","oxaliplatin","hsa-mir-769",33
"ERCC1","cyclophosphamide","hsa-mir-769",33
"ERCC1","irinotecan","hsa-mir-769",33
"ERCC1","leucovorin","hsa-mir-769",33
"ERCC1","capecitabine","hsa-mir-769",33
"ERCC1","pyrimidine analogues","hsa-mir-769",33
"F2","conjugated estrogens","hsa-let-7c",33
"F2","estradiol","hsa-let-7c",33
"F2","warfarin","hsa-let-7c",33
"F2","aspirin","hsa-let-7c",33
"F2","estrone","hsa-let-7c",33
"F2","estrogens","hsa-let-7c",33
"F2","chlorotrianisene","hsa-let-7c",33
"F2","dienestrol","hsa-let-7c",33
"F2","diethylstilbestrol","hsa-let-7c",33
"F2","ethinyl estradiol","hsa-let-7c",33
"F2","l-arginine","hsa-let-7c",33
"F2","nitric oxide","hsa-let-7c",33
"F2","choline","hsa-let-7c",33
"F2","phospholipids","hsa-let-7c",33
"F2","epinephrine","hsa-let-7c",33
"F2","hormonal contraceptives for systemic use","hsa-let-7c",33
"F2","verteporfin","hsa-let-7c",33
"F2","norethindrone","hsa-let-7c",33
"F2","argatroban","hsa-let-7c",33
"FRS2","l-arginine","hsa-let-7c",33
"FRS2","nitric oxide","hsa-let-7c",33
"KCNAB1","antiarrhythmics; class i and iii","hsa-mir-769",33
"KLF9","prednisolone","hsa-mir-769",33
"MYC","cisplatin","hsa-mir-582",33
"MYC","conjugated estrogens","hsa-mir-582",33
"MYC","estradiol","hsa-mir-582",33
"MYC","tamoxifen","hsa-mir-582",33
"MYC","estrone","hsa-mir-582",33
"MYC","estrogens","hsa-mir-582",33
"MYC","imatinib","hsa-mir-582",33
"MYC","busulfan","hsa-mir-582",33
"MYC","artesunate","hsa-mir-582",33
"MYC","chlorotrianisene","hsa-mir-582",33
"MYC","dienestrol","hsa-mir-582",33
"MYC","diethylstilbestrol","hsa-mir-582",33
"MYC","ethinyl estradiol","hsa-mir-582",33
"MYC","glutathione","hsa-mir-582",33
"MYC","nifedipine","hsa-mir-582",33
"MYC","exenatide","hsa-mir-582",33
"PAX2","tamoxifen","hsa-let-7c",33
"PDE8A","desipramine","hsa-mir-582",33
"PDE8A","fluoxetine","hsa-mir-582",33
"PPP1R13L","cisplatin","hsa-mir-769",33
"PPP1R13L","cyclophosphamide","hsa-mir-769",33
"PPP5C","sirolimus","hsa-mir-769",33
"RUVBL2","methotrexate","hsa-mir-769",33
"SMPD3","glutathione","hsa-let-7c",33
"SYT1","dopamine","hsa-mir-582",33
"SYT1","choline","hsa-mir-582",33
"SYT1","l-glutamine","hsa-mir-582",33
"SYT1","l-leucine","hsa-mir-582",33
"SYT1","vitamin c","hsa-mir-582",33
"TOMM40","antivirals for treatment of hiv infections; combinations","hsa-mir-769",33
"ALDH4A1","l-proline","hsa-mir-548f-1",32
"AP2M1","adenosine triphosphate","hsa-mir-486-1",32
"AP2M1","choline","hsa-mir-486-1",32
"CHRM5","clozapine","hsa-mir-200c",32
"ERBB4","doxorubicin","hsa-mir-200c",32
"ERBB4","trastuzumab","hsa-mir-200c",32
"ERBB4","neratinib","hsa-mir-200c",32
"KCNJ2","amiodarone","hsa-mir-486-1",32
"KCNJ2","chlorpromazine","hsa-mir-486-1",32
"KCNJ2","haloperidol","hsa-mir-486-1",32
"KCNJ2","antipsychotics","hsa-mir-486-1",32
"KCNJ2","arsenic trioxide","hsa-mir-486-1",32
"KCNJ2","methadone","hsa-mir-486-1",32
"KCNJ2","thioridazine","hsa-mir-486-1",32
"KCNJ2","chloroquine","hsa-mir-486-1",32
"KCNJ2","clarithromycin","hsa-mir-486-1",32
"KCNJ2","erythromycin","hsa-mir-486-1",32
"KCNJ2","terfenadine","hsa-mir-486-1",32
"KCNJ2","ibutilide","hsa-mir-486-1",32
"KCNJ2","astemizole","hsa-mir-486-1",32
"KCNJ2","cisapride","hsa-mir-486-1",32
"KCNJ2","droperidol","hsa-mir-486-1",32
"KCNJ2","levomethadyl acetate","hsa-mir-486-1",32
"KCNJ2","disopyramide","hsa-mir-486-1",32
"KCNJ2","pimozide","hsa-mir-486-1",32
"KCNJ2","sparfloxacin","hsa-mir-486-1",32
"KCNJ2","procainamide","hsa-mir-486-1",32
"KCNJ2","dofetilide","hsa-mir-486-1",32
"KCNJ2","quinidine","hsa-mir-486-1",32
"KCNJ2","bepridil","hsa-mir-486-1",32
"KCNJ2","domperidone","hsa-mir-486-1",32
"KCNJ2","halofantrine","hsa-mir-486-1",32
"KCNJ2","mesoridazine","hsa-mir-486-1",32
"KCNJ2","pentamidine","hsa-mir-486-1",32
"KCNJ2","sotalol","hsa-mir-486-1",32
"KCNJ2","antiarrhythmics; class i and iii","hsa-mir-486-1",32
"KCNJ5","amiodarone","hsa-mir-548f-1",32
"KCNJ5","chlorpromazine","hsa-mir-548f-1",32
"KCNJ5","haloperidol","hsa-mir-548f-1",32
"KCNJ5","antipsychotics","hsa-mir-548f-1",32
"KCNJ5","arsenic trioxide","hsa-mir-548f-1",32
"KCNJ5","methadone","hsa-mir-548f-1",32
"KCNJ5","thioridazine","hsa-mir-548f-1",32
"KCNJ5","chloroquine","hsa-mir-548f-1",32
"KCNJ5","clarithromycin","hsa-mir-548f-1",32
"KCNJ5","erythromycin","hsa-mir-548f-1",32
"KCNJ5","terfenadine","hsa-mir-548f-1",32
"KCNJ5","ibutilide","hsa-mir-548f-1",32
"KCNJ5","astemizole","hsa-mir-548f-1",32
"KCNJ5","cisapride","hsa-mir-548f-1",32
"KCNJ5","droperidol","hsa-mir-548f-1",32
"KCNJ5","levomethadyl acetate","hsa-mir-548f-1",32
"KCNJ5","disopyramide","hsa-mir-548f-1",32
"KCNJ5","pimozide","hsa-mir-548f-1",32
"KCNJ5","sparfloxacin","hsa-mir-548f-1",32
"KCNJ5","procainamide","hsa-mir-548f-1",32
"KCNJ5","dofetilide","hsa-mir-548f-1",32
"KCNJ5","quinidine","hsa-mir-548f-1",32
"KCNJ5","bepridil","hsa-mir-548f-1",32
"KCNJ5","domperidone","hsa-mir-548f-1",32
"KCNJ5","halofantrine","hsa-mir-548f-1",32
"KCNJ5","mesoridazine","hsa-mir-548f-1",32
"KCNJ5","pentamidine","hsa-mir-548f-1",32
"KCNJ5","sotalol","hsa-mir-548f-1",32
"KCNJ5","antiarrhythmics; class i and iii","hsa-mir-548f-1",32
"KCNQ1","amiodarone","hsa-mir-192",32
"KCNQ1","amiodarone","hsa-mir-194-2",32
"KCNQ1","chlorpromazine","hsa-mir-192",32
"KCNQ1","chlorpromazine","hsa-mir-194-2",32
"KCNQ1","haloperidol","hsa-mir-192",32
"KCNQ1","haloperidol","hsa-mir-194-2",32
"KCNQ1","sibutramine","hsa-mir-192",32
"KCNQ1","sibutramine","hsa-mir-194-2",32
"KCNQ1","antipsychotics","hsa-mir-192",32
"KCNQ1","antipsychotics","hsa-mir-194-2",32
"KCNQ1","arsenic trioxide","hsa-mir-192",32
"KCNQ1","arsenic trioxide","hsa-mir-194-2",32
"KCNQ1","methadone","hsa-mir-192",32
"KCNQ1","methadone","hsa-mir-194-2",32
"KCNQ1","thioridazine","hsa-mir-192",32
"KCNQ1","thioridazine","hsa-mir-194-2",32
"KCNQ1","chloroquine","hsa-mir-192",32
"KCNQ1","chloroquine","hsa-mir-194-2",32
"KCNQ1","clarithromycin","hsa-mir-192",32
"KCNQ1","clarithromycin","hsa-mir-194-2",32
"KCNQ1","erythromycin","hsa-mir-192",32
"KCNQ1","erythromycin","hsa-mir-194-2",32
"KCNQ1","terfenadine","hsa-mir-192",32
"KCNQ1","terfenadine","hsa-mir-194-2",32
"KCNQ1","ibutilide","hsa-mir-192",32
"KCNQ1","ibutilide","hsa-mir-194-2",32
"KCNQ1","astemizole","hsa-mir-192",32
"KCNQ1","astemizole","hsa-mir-194-2",32
"KCNQ1","cisapride","hsa-mir-192",32
"KCNQ1","cisapride","hsa-mir-194-2",32
"KCNQ1","droperidol","hsa-mir-192",32
"KCNQ1","droperidol","hsa-mir-194-2",32
"KCNQ1","levomethadyl acetate","hsa-mir-192",32
"KCNQ1","levomethadyl acetate","hsa-mir-194-2",32
"KCNQ1","disopyramide","hsa-mir-192",32
"KCNQ1","disopyramide","hsa-mir-194-2",32
"KCNQ1","pimozide","hsa-mir-192",32
"KCNQ1","pimozide","hsa-mir-194-2",32
"KCNQ1","sparfloxacin","hsa-mir-192",32
"KCNQ1","sparfloxacin","hsa-mir-194-2",32
"KCNQ1","procainamide","hsa-mir-192",32
"KCNQ1","procainamide","hsa-mir-194-2",32
"KCNQ1","dofetilide","hsa-mir-192",32
"KCNQ1","dofetilide","hsa-mir-194-2",32
"KCNQ1","xenobiotics","hsa-mir-192",32
"KCNQ1","xenobiotics","hsa-mir-194-2",32
"KCNQ1","quinidine","hsa-mir-192",32
"KCNQ1","quinidine","hsa-mir-194-2",32
"KCNQ1","bepridil","hsa-mir-192",32
"KCNQ1","bepridil","hsa-mir-194-2",32
"KCNQ1","domperidone","hsa-mir-192",32
"KCNQ1","domperidone","hsa-mir-194-2",32
"KCNQ1","halofantrine","hsa-mir-192",32
"KCNQ1","halofantrine","hsa-mir-194-2",32
"KCNQ1","mesoridazine","hsa-mir-192",32
"KCNQ1","mesoridazine","hsa-mir-194-2",32
"KCNQ1","pentamidine","hsa-mir-192",32
"KCNQ1","pentamidine","hsa-mir-194-2",32
"KCNQ1","sotalol","hsa-mir-192",32
"KCNQ1","sotalol","hsa-mir-194-2",32
"KCNQ1","epinephrine","hsa-mir-192",32
"KCNQ1","epinephrine","hsa-mir-194-2",32
"KCNQ1","antiarrhythmics; class i and iii","hsa-mir-192",32
"KCNQ1","antiarrhythmics; class i and iii","hsa-mir-194-2",32
"LTBR","busulfan","hsa-mir-200c",32
"PLAT","epinephrine","hsa-mir-486-1",32
"S100A9","methotrexate","hsa-mir-548f-1",32
"S100A9","mercaptopurine","hsa-mir-548f-1",32
"SLC30A8","cyclosporine","hsa-mir-200c",32
"SLC30A8","tacrolimus","hsa-mir-200c",32
"SLC30A8","repaglinide","hsa-mir-200c",32
"SLC30A8","sirolimus","hsa-mir-200c",32
"TNFRSF1A","etanercept","hsa-mir-200c",32
"TNFRSF1A","infliximab","hsa-mir-200c",32
"TNFRSF1A","adalimumab","hsa-mir-200c",32
"TNFRSF1A","certolizumab pegol","hsa-mir-200c",32
"TNFRSF1A","hmg coa reductase inhibitors","hsa-mir-200c",32
"TNFRSF1A","glutathione","hsa-mir-200c",32
"TPI1","biotin","hsa-mir-200c",32
"USP5","olanzapine","hsa-mir-200c",32
"USP5","simvastatin","hsa-mir-200c",32
"USP5","rosuvastatin","hsa-mir-200c",32
"USP5","atorvastatin","hsa-mir-200c",32
"USP5","sildenafil","hsa-mir-200c",32
"USP5","pravastatin","hsa-mir-200c",32
"USP5","fluvastatin","hsa-mir-200c",32
"USP5","hmg coa reductase inhibitors","hsa-mir-200c",32
"USP5","lovastatin","hsa-mir-200c",32
"USP5","almotriptan","hsa-mir-200c",32
"USP5","eletriptan","hsa-mir-200c",32
"USP5","naratriptan","hsa-mir-200c",32
"USP5","rizatriptan","hsa-mir-200c",32
"USP5","sumatriptan","hsa-mir-200c",32
"USP5","zolmitriptan","hsa-mir-200c",32
"WNK1","hydrochlorothiazide","hsa-mir-200c",32
"ADCY7","salmeterol","hsa-mir-1248",31
"ADCY7","fluticasone/salmeterol","hsa-mir-1248",31
"ADCY7","exenatide","hsa-mir-1248",31
"ARG1","fluticasone propionate","hsa-mir-24-2",31
"ARG1","budesonide","hsa-mir-24-2",31
"ARG1","selective beta-2-adrenoreceptor agonists","hsa-mir-24-2",31
"ARG1","l-arginine","hsa-mir-24-2",31
"ARG1","salbutamol","hsa-mir-24-2",31
"ARG1","urea","hsa-mir-24-2",31
"ARG1","nedocromil","hsa-mir-24-2",31
"BAAT","glycine","hsa-mir-24-2",31
"BCL2","cisplatin","hsa-mir-1248",31
"BCL2","fluorouracil","hsa-mir-1248",31
"BCL2","gemcitabine","hsa-mir-1248",31
"BCL2","daunorubicin","hsa-mir-1248",31
"BCL2","doxorubicin","hsa-mir-1248",31
"BCL2","paclitaxel","hsa-mir-1248",31
"BCL2","cytarabine","hsa-mir-1248",31
"BCL2","cyclosporine","hsa-mir-1248",31
"BCL2","cyclophosphamide","hsa-mir-1248",31
"BCL2","tacrolimus","hsa-mir-1248",31
"BCL2","tamoxifen","hsa-mir-1248",31
"BCL2","docetaxel","hsa-mir-1248",31
"BCL2","tretinoin","hsa-mir-1248",31
"BCL2","imatinib","hsa-mir-1248",31
"BCL2","busulfan","hsa-mir-1248",31
"BCL2","etoposide","hsa-mir-1248",31
"BCL2","vincristine","hsa-mir-1248",31
"BCL2","glutathione","hsa-mir-1248",31
"BCL2","mitomycin","hsa-mir-1248",31
"BCL2","topotecan","hsa-mir-1248",31
"BCL2","flavopiridol","hsa-mir-1248",31
"BCL2","fludarabine","hsa-mir-1248",31
"BCL2","teriparatide","hsa-mir-1248",31
"BCL2","5-fluoroucil","hsa-mir-1248",31
"BCL2","l-ohp","hsa-mir-1248",31
"CACNA1G","antiarrhythmics; class i and iii","hsa-mir-1248",31
"F2","conjugated estrogens","hsa-mir-24-2",31
"F2","estradiol","hsa-mir-24-2",31
"F2","warfarin","hsa-mir-24-2",31
"F2","aspirin","hsa-mir-24-2",31
"F2","estrone","hsa-mir-24-2",31
"F2","estrogens","hsa-mir-24-2",31
"F2","chlorotrianisene","hsa-mir-24-2",31
"F2","dienestrol","hsa-mir-24-2",31
"F2","diethylstilbestrol","hsa-mir-24-2",31
"F2","ethinyl estradiol","hsa-mir-24-2",31
"F2","l-arginine","hsa-mir-24-2",31
"F2","nitric oxide","hsa-mir-24-2",31
"F2","choline","hsa-mir-24-2",31
"F2","phospholipids","hsa-mir-24-2",31
"F2","epinephrine","hsa-mir-24-2",31
"F2","hormonal contraceptives for systemic use","hsa-mir-24-2",31
"F2","verteporfin","hsa-mir-24-2",31
"F2","norethindrone","hsa-mir-24-2",31
"F2","argatroban","hsa-mir-24-2",31
"MAP3K13","l-arginine","hsa-mir-1248",31
"MAP3K13","nitric oxide","hsa-mir-1248",31
"MASP1","magnesium","hsa-mir-24-2",31
"UCK2","fluorouracil","hsa-mir-24-2",31
"UCK2","uridine","hsa-mir-24-2",31
"UCK2","methotrexate","hsa-mir-24-2",31
"KISS1","conjugated estrogens","hsa-mir-1228",30
"KISS1","estradiol","hsa-mir-1228",30
"KISS1","estrone","hsa-mir-1228",30
"KISS1","estrogens","hsa-mir-1228",30
"KISS1","chlorotrianisene","hsa-mir-1228",30
"KISS1","dienestrol","hsa-mir-1228",30
"KISS1","diethylstilbestrol","hsa-mir-1228",30
"KISS1","ethinyl estradiol","hsa-mir-1228",30
"SRC","conjugated estrogens","hsa-mir-1228",30
"SRC","valinomycin","hsa-mir-1228",30
"SRC","cyclosporine","hsa-mir-1228",30
"SRC","estradiol","hsa-mir-1228",30
"SRC","tacrolimus","hsa-mir-1228",30
"SRC","estrone","hsa-mir-1228",30
"SRC","beta blocking agents","hsa-mir-1228",30
"SRC","progesterone","hsa-mir-1228",30
"SRC","estrogens","hsa-mir-1228",30
"SRC","dopamine","hsa-mir-1228",30
"SRC","adenosine triphosphate","hsa-mir-1228",30
"SRC","chlorotrianisene","hsa-mir-1228",30
"SRC","dienestrol","hsa-mir-1228",30
"SRC","diethylstilbestrol","hsa-mir-1228",30
"SRC","ethinyl estradiol","hsa-mir-1228",30
"SRC","chloroquine","hsa-mir-1228",30
"SRC","l-arginine","hsa-mir-1228",30
"SRC","l-citrulline","hsa-mir-1228",30
"SRC","nitric oxide","hsa-mir-1228",30
"SRC","isoproterenol","hsa-mir-1228",30
"SRC","colchicine","hsa-mir-1228",30
"SRC","dasatinib","hsa-mir-1228",30
"BCL2","cisplatin","hsa-mir-425",29
"BCL2","fluorouracil","hsa-mir-425",29
"BCL2","gemcitabine","hsa-mir-425",29
"BCL2","daunorubicin","hsa-mir-425",29
"BCL2","doxorubicin","hsa-mir-425",29
"BCL2","paclitaxel","hsa-mir-425",29
"BCL2","cytarabine","hsa-mir-425",29
"BCL2","cyclosporine","hsa-mir-425",29
"BCL2","cyclophosphamide","hsa-mir-425",29
"BCL2","tacrolimus","hsa-mir-425",29
"BCL2","tamoxifen","hsa-mir-425",29
"BCL2","docetaxel","hsa-mir-425",29
"BCL2","tretinoin","hsa-mir-425",29
"BCL2","imatinib","hsa-mir-425",29
"BCL2","busulfan","hsa-mir-425",29
"BCL2","etoposide","hsa-mir-425",29
"BCL2","vincristine","hsa-mir-425",29
"BCL2","glutathione","hsa-mir-425",29
"BCL2","mitomycin","hsa-mir-425",29
"BCL2","topotecan","hsa-mir-425",29
"BCL2","flavopiridol","hsa-mir-425",29
"BCL2","fludarabine","hsa-mir-425",29
"BCL2","teriparatide","hsa-mir-425",29
"BCL2","5-fluoroucil","hsa-mir-425",29
"BCL2","l-ohp","hsa-mir-425",29
"BRCA2","cisplatin","hsa-mir-425",29
"BRCA2","tamoxifen","hsa-mir-425",29
"BRCA2","docetaxel","hsa-mir-425",29
"KCNJ2","amiodarone","hsa-mir-5003",29
"KCNJ2","chlorpromazine","hsa-mir-5003",29
"KCNJ2","haloperidol","hsa-mir-5003",29
"KCNJ2","antipsychotics","hsa-mir-5003",29
"KCNJ2","arsenic trioxide","hsa-mir-5003",29
"KCNJ2","methadone","hsa-mir-5003",29
"KCNJ2","thioridazine","hsa-mir-5003",29
"KCNJ2","chloroquine","hsa-mir-5003",29
"KCNJ2","clarithromycin","hsa-mir-5003",29
"KCNJ2","erythromycin","hsa-mir-5003",29
"KCNJ2","terfenadine","hsa-mir-5003",29
"KCNJ2","ibutilide","hsa-mir-5003",29
"KCNJ2","astemizole","hsa-mir-5003",29
"KCNJ2","cisapride","hsa-mir-5003",29
"KCNJ2","droperidol","hsa-mir-5003",29
"KCNJ2","levomethadyl acetate","hsa-mir-5003",29
"KCNJ2","disopyramide","hsa-mir-5003",29
"KCNJ2","pimozide","hsa-mir-5003",29
"KCNJ2","sparfloxacin","hsa-mir-5003",29
"KCNJ2","procainamide","hsa-mir-5003",29
"KCNJ2","dofetilide","hsa-mir-5003",29
"KCNJ2","quinidine","hsa-mir-5003",29
"KCNJ2","bepridil","hsa-mir-5003",29
"KCNJ2","domperidone","hsa-mir-5003",29
"KCNJ2","halofantrine","hsa-mir-5003",29
"KCNJ2","mesoridazine","hsa-mir-5003",29
"KCNJ2","pentamidine","hsa-mir-5003",29
"KCNJ2","sotalol","hsa-mir-5003",29
"KCNJ2","antiarrhythmics; class i and iii","hsa-mir-5003",29
"KCNJ5","amiodarone","hsa-mir-651",29
"KCNJ5","chlorpromazine","hsa-mir-651",29
"KCNJ5","haloperidol","hsa-mir-651",29
"KCNJ5","antipsychotics","hsa-mir-651",29
"KCNJ5","arsenic trioxide","hsa-mir-651",29
"KCNJ5","methadone","hsa-mir-651",29
"KCNJ5","thioridazine","hsa-mir-651",29
"KCNJ5","chloroquine","hsa-mir-651",29
"KCNJ5","clarithromycin","hsa-mir-651",29
"KCNJ5","erythromycin","hsa-mir-651",29
"KCNJ5","terfenadine","hsa-mir-651",29
"KCNJ5","ibutilide","hsa-mir-651",29
"KCNJ5","astemizole","hsa-mir-651",29
"KCNJ5","cisapride","hsa-mir-651",29
"KCNJ5","droperidol","hsa-mir-651",29
"KCNJ5","levomethadyl acetate","hsa-mir-651",29
"KCNJ5","disopyramide","hsa-mir-651",29
"KCNJ5","pimozide","hsa-mir-651",29
"KCNJ5","sparfloxacin","hsa-mir-651",29
"KCNJ5","procainamide","hsa-mir-651",29
"KCNJ5","dofetilide","hsa-mir-651",29
"KCNJ5","quinidine","hsa-mir-651",29
"KCNJ5","bepridil","hsa-mir-651",29
"KCNJ5","domperidone","hsa-mir-651",29
"KCNJ5","halofantrine","hsa-mir-651",29
"KCNJ5","mesoridazine","hsa-mir-651",29
"KCNJ5","pentamidine","hsa-mir-651",29
"KCNJ5","sotalol","hsa-mir-651",29
"KCNJ5","antiarrhythmics; class i and iii","hsa-mir-651",29
"MMP3","pravastatin","hsa-mir-425",29
"SLCO4C1","methotrexate","hsa-mir-4677",29
"SLCO4C1","digoxin","hsa-mir-4677",29
"SLCO4C1","thyroxine","hsa-mir-4677",29
"SLCO4C1","liothyronine","hsa-mir-4677",29
"SLCO4C1","ouabain","hsa-mir-4677",29
"SLCO4C1","sitagliptin","hsa-mir-4677",29
"TP53","cisplatin","hsa-mir-4677",29
"TP53","fluorouracil","hsa-mir-4677",29
"TP53","conjugated estrogens","hsa-mir-4677",29
"TP53","methotrexate","hsa-mir-4677",29
"TP53","doxorubicin","hsa-mir-4677",29
"TP53","paclitaxel","hsa-mir-4677",29
"TP53","cyclophosphamide","hsa-mir-4677",29
"TP53","estradiol","hsa-mir-4677",29
"TP53","tamoxifen","hsa-mir-4677",29
"TP53","estrone","hsa-mir-4677",29
"TP53","docetaxel","hsa-mir-4677",29
"TP53","estrogens","hsa-mir-4677",29
"TP53","busulfan","hsa-mir-4677",29
"TP53","etoposide","hsa-mir-4677",29
"TP53","chlorotrianisene","hsa-mir-4677",29
"TP53","dienestrol","hsa-mir-4677",29
"TP53","diethylstilbestrol","hsa-mir-4677",29
"TP53","ethinyl estradiol","hsa-mir-4677",29
"TP53","mercaptopurine","hsa-mir-4677",29
"TP53","carboplatin","hsa-mir-4677",29
"TP53","ibuprofen","hsa-mir-4677",29
"TP53","chlorambucil","hsa-mir-4677",29
"TP53","topotecan","hsa-mir-4677",29
"SNTA1","amiodarone","hsa-mir-652",28
"SNTA1","chlorpromazine","hsa-mir-652",28
"SNTA1","haloperidol","hsa-mir-652",28
"SNTA1","antipsychotics","hsa-mir-652",28
"SNTA1","arsenic trioxide","hsa-mir-652",28
"SNTA1","methadone","hsa-mir-652",28
"SNTA1","thioridazine","hsa-mir-652",28
"SNTA1","chloroquine","hsa-mir-652",28
"SNTA1","clarithromycin","hsa-mir-652",28
"SNTA1","erythromycin","hsa-mir-652",28
"SNTA1","terfenadine","hsa-mir-652",28
"SNTA1","ibutilide","hsa-mir-652",28
"SNTA1","astemizole","hsa-mir-652",28
"SNTA1","cisapride","hsa-mir-652",28
"SNTA1","droperidol","hsa-mir-652",28
"SNTA1","levomethadyl acetate","hsa-mir-652",28
"SNTA1","disopyramide","hsa-mir-652",28
"SNTA1","pimozide","hsa-mir-652",28
"SNTA1","sparfloxacin","hsa-mir-652",28
"SNTA1","procainamide","hsa-mir-652",28
"SNTA1","dofetilide","hsa-mir-652",28
"SNTA1","quinidine","hsa-mir-652",28
"SNTA1","bepridil","hsa-mir-652",28
"SNTA1","domperidone","hsa-mir-652",28
"SNTA1","halofantrine","hsa-mir-652",28
"SNTA1","mesoridazine","hsa-mir-652",28
"SNTA1","pentamidine","hsa-mir-652",28
"SNTA1","sotalol","hsa-mir-652",28
"ACTB","betamethasone","hsa-mir-2355",27
"ACTB","fluticasone propionate","hsa-mir-2355",27
"ACTB","budesonide","hsa-mir-2355",27
"ACTB","prednisone","hsa-mir-2355",27
"ACTB","dexamethasone","hsa-mir-2355",27
"ACTB","glucocorticoids","hsa-mir-2355",27
"ACTB","hydrocortisone","hsa-mir-2355",27
"ACTB","methylprednisolone","hsa-mir-2355",27
"ACTB","mometasone","hsa-mir-2355",27
"ACTB","paramethasone","hsa-mir-2355",27
"ACTB","prednisolone","hsa-mir-2355",27
"ACTB","rimexolone","hsa-mir-2355",27
"ACTB","triamcinolone","hsa-mir-2355",27
"ACTB","beclomethasone","hsa-mir-2355",27
"ACTB","ciclesonide","hsa-mir-2355",27
"ACTB","desonide","hsa-mir-2355",27
"ACTB","flunisolide","hsa-mir-2355",27
"CACNG2","lithium","hsa-mir-1915",27
"CFLAR","taxol","hsa-mir-2355",27
"CYP1A1","estradiol","hsa-mir-1915",27
"CYP1A1","warfarin","hsa-mir-1915",27
"CYP1A1","gefitinib","hsa-mir-1915",27
"CYP1A1","pravastatin","hsa-mir-1915",27
"CYP1A1","testosterone","hsa-mir-1915",27
"CYP1A1","quinine","hsa-mir-1915",27
"CYP1A1","nicotine","hsa-mir-1915",27
"CYP1A1","xenobiotics","hsa-mir-1915",27
"CYP1A1","amodiaquine","hsa-mir-1915",27
"CYP1A1","loperamide","hsa-mir-1915",27
"CYP1A1","aflatoxin b1","hsa-mir-1915",27
"CYP1A1","ibuprofen","hsa-mir-1915",27
"CYP1A1","exemestane","hsa-mir-1915",27
"CYP1A1","prednisolone","hsa-mir-1915",27
"CYP1A1","1-methyloxy-4-sulfone-benzene","hsa-mir-1915",27
"CYP1A1","permethrin","hsa-mir-1915",27
"FOSL1","tacrolimus","hsa-mir-1915",27
"GNB1","betamethasone","hsa-mir-1537",27
"GNB1","betamethasone","hsa-mir-676",27
"GNB1","aspirin","hsa-mir-1537",27
"GNB1","aspirin","hsa-mir-676",27
"GNB1","fluticasone propionate","hsa-mir-1537",27
"GNB1","fluticasone propionate","hsa-mir-676",27
"GNB1","progesterone","hsa-mir-1537",27
"GNB1","progesterone","hsa-mir-676",27
"GNB1","budesonide","hsa-mir-1537",27
"GNB1","budesonide","hsa-mir-676",27
"GNB1","dopamine","hsa-mir-1537",27
"GNB1","dopamine","hsa-mir-676",27
"GNB1","adenosine monophosphate","hsa-mir-1537",27
"GNB1","adenosine monophosphate","hsa-mir-676",27
"GNB1","adenosine triphosphate","hsa-mir-1537",27
"GNB1","adenosine triphosphate","hsa-mir-676",27
"GNB1","lecithin","hsa-mir-1537",27
"GNB1","lecithin","hsa-mir-676",27
"GNB1","l-arginine","hsa-mir-1537",27
"GNB1","l-arginine","hsa-mir-676",27
"GNB1","l-citrulline","hsa-mir-1537",27
"GNB1","l-citrulline","hsa-mir-676",27
"GNB1","nitric oxide","hsa-mir-1537",27
"GNB1","nitric oxide","hsa-mir-676",27
"GNB1","glucose","hsa-mir-1537",27
"GNB1","glucose","hsa-mir-676",27
"GNB1","prednisone","hsa-mir-1537",27
"GNB1","prednisone","hsa-mir-676",27
"GNB1","dexamethasone","hsa-mir-1537",27
"GNB1","dexamethasone","hsa-mir-676",27
"GNB1","glucocorticoids","hsa-mir-1537",27
"GNB1","glucocorticoids","hsa-mir-676",27
"GNB1","hydrocortisone","hsa-mir-1537",27
"GNB1","hydrocortisone","hsa-mir-676",27
"GNB1","methylprednisolone","hsa-mir-1537",27
"GNB1","methylprednisolone","hsa-mir-676",27
"GNB1","mometasone","hsa-mir-1537",27
"GNB1","mometasone","hsa-mir-676",27
"GNB1","paramethasone","hsa-mir-1537",27
"GNB1","paramethasone","hsa-mir-676",27
"GNB1","prednisolone","hsa-mir-1537",27
"GNB1","prednisolone","hsa-mir-676",27
"GNB1","rimexolone","hsa-mir-1537",27
"GNB1","rimexolone","hsa-mir-676",27
"GNB1","triamcinolone","hsa-mir-1537",27
"GNB1","triamcinolone","hsa-mir-676",27
"GNB1","beclomethasone","hsa-mir-1537",27
"GNB1","beclomethasone","hsa-mir-676",27
"GNB1","ciclesonide","hsa-mir-1537",27
"GNB1","ciclesonide","hsa-mir-676",27
