"Genes","Farmaco","miRNAs","freq"
"SMARCC1","rimexolone","hsa-mir-26a-1",26
"SMARCC1","triamcinolone","hsa-mir-26a-1",26
"SMARCC1","beclomethasone","hsa-mir-26a-1",26
"SMARCC1","ciclesonide","hsa-mir-26a-1",26
"SMARCC1","desonide","hsa-mir-26a-1",26
"SMARCC1","flunisolide","hsa-mir-26a-1",26
"SV2A","levetiracetam","hsa-mir-26a-1",26
"BCL2","cisplatin","hsa-mir-505",25
"BCL2","fluorouracil","hsa-mir-505",25
"BCL2","gemcitabine","hsa-mir-505",25
"BCL2","daunorubicin","hsa-mir-505",25
"BCL2","doxorubicin","hsa-mir-505",25
"BCL2","paclitaxel","hsa-mir-505",25
"BCL2","cytarabine","hsa-mir-505",25
"BCL2","cyclosporine","hsa-mir-505",25
"BCL2","cyclophosphamide","hsa-mir-505",25
"BCL2","tacrolimus","hsa-mir-505",25
"BCL2","tamoxifen","hsa-mir-505",25
"BCL2","docetaxel","hsa-mir-505",25
"BCL2","tretinoin","hsa-mir-505",25
"BCL2","imatinib","hsa-mir-505",25
"BCL2","busulfan","hsa-mir-505",25
"BCL2","etoposide","hsa-mir-505",25
"BCL2","vincristine","hsa-mir-505",25
"BCL2","glutathione","hsa-mir-505",25
"BCL2","mitomycin","hsa-mir-505",25
"BCL2","topotecan","hsa-mir-505",25
"BCL2","flavopiridol","hsa-mir-505",25
"BCL2","fludarabine","hsa-mir-505",25
"BCL2","teriparatide","hsa-mir-505",25
"BCL2","5-fluoroucil","hsa-mir-505",25
"BCL2","l-ohp","hsa-mir-505",25
"DCTD","gemcitabine","hsa-mir-486-1",25
"DCTD","cytarabine","hsa-mir-486-1",25
"DCTD","capecitabine","hsa-mir-486-1",25
"DCTD","antineoplastic agents","hsa-mir-486-1",25
"DCTD","l-glutamine","hsa-mir-486-1",25
"GBF1","methotrexate","hsa-mir-486-1",25
"GBF1","mercaptopurine","hsa-mir-486-1",25
"GBF1","choline","hsa-mir-486-1",25
"HOMER1","antidepressants","hsa-mir-3200",25
"HOMER1","cocaine","hsa-mir-3200",25
"KALRN","choline","hsa-mir-486-1",25
"PDE3B","adenosine monophosphate","hsa-mir-486-1",25
"PDE3B","l-arginine","hsa-mir-486-1",25
"PDE3B","l-citrulline","hsa-mir-486-1",25
"PDE3B","nitric oxide","hsa-mir-486-1",25
"POLA1","ibuprofen","hsa-mir-3200",25
"PRKCD","tacrolimus","hsa-mir-3200",25
"PRKCD","dopamine","hsa-mir-3200",25
"PRKCD","glutathione","hsa-mir-3200",25
"PRKCD","l-arginine","hsa-mir-3200",25
"PRKCD","nitric oxide","hsa-mir-3200",25
"PRKCD","colchicine","hsa-mir-3200",25
"RALBP1","methotrexate","hsa-mir-486-1",25
"RALBP1","doxorubicin","hsa-mir-486-1",25
"RALBP1","carbamazepine","hsa-mir-486-1",25
"RALBP1","phenytoin","hsa-mir-486-1",25
"RALBP1","lecithin","hsa-mir-486-1",25
"RALBP1","mercaptopurine","hsa-mir-486-1",25
"SLC29A1","cisplatin","hsa-mir-3200",25
"SLC29A1","fluorouracil","hsa-mir-3200",25
"SLC29A1","gemcitabine","hsa-mir-3200",25
"SLC29A1","cytarabine","hsa-mir-3200",25
"SLC29A1","capecitabine","hsa-mir-3200",25
"SLC29A1","mercaptopurine","hsa-mir-3200",25
"SLC29A1","azathioprine","hsa-mir-3200",25
"SLC29A1","dipyridamole","hsa-mir-3200",25
"SLC29A1","ribavirin","hsa-mir-3200",25
"SLC29A1","dilazep","hsa-mir-3200",25
"SLC29A1","tubercidin","hsa-mir-3200",25
"SLC29A1","floxuridine","hsa-mir-3200",25
"SLC29A1","nucleosides and nucleotides excl. reverse transcriptase inhibitors","hsa-mir-3200",25
"SLC29A1","cladribine","hsa-mir-3200",25
"SLC29A1","fludarabine","hsa-mir-3200",25
"SLC29A1","clofarabine","hsa-mir-3200",25
"TRPV4","adenosine triphosphate","hsa-mir-486-1",25
"TRPV4","l-arginine","hsa-mir-486-1",25
"TRPV4","l-citrulline","hsa-mir-486-1",25
"TRPV4","nitric oxide","hsa-mir-486-1",25
"XPA","cisplatin","hsa-mir-486-1",25
"XPA","antineoplastic agents","hsa-mir-486-1",25
"AGTR1","aliskiren","hsa-mir-362",24
"AGTR1","enalapril","hsa-mir-362",24
"AGTR1","antihypertensives","hsa-mir-362",24
"AGTR1","pravastatin","hsa-mir-362",24
"AGTR1","angiotensin ii antagonists","hsa-mir-362",24
"AGTR1","ace inhibitors; plain","hsa-mir-362",24
"AGTR1","l-arginine","hsa-mir-362",24
"AGTR1","nitric oxide","hsa-mir-362",24
"AGTR1","losartan","hsa-mir-362",24
"AGTR1","atenolol","hsa-mir-362",24
"AGTR1","torcetrapib","hsa-mir-362",24
"AGTR1","captopril","hsa-mir-362",24
"AGTR1","fosinopril","hsa-mir-362",24
"AGTR1","imidapril","hsa-mir-362",24
"AGTR1","lisinopril","hsa-mir-362",24
"AGTR1","perindopril","hsa-mir-362",24
"AGTR1","choline","hsa-mir-362",24
"AGTR1","norepinephrine","hsa-mir-362",24
"AGTR1","angiotensin ii antagonists and calcium channel blockers","hsa-mir-362",24
"PPP1CC","glucose","hsa-mir-362",24
"RASA1","chloroquine","hsa-mir-362",24
"RASA1","l-arginine","hsa-mir-362",24
"RASA1","nitric oxide","hsa-mir-362",24
"RASA1","choline","hsa-mir-362",24
"TSHR","choline","hsa-mir-135b",24
"VEGFA","interferon alfacon-1","hsa-mir-135b",24
"VEGFA","cisplatin","hsa-mir-135b",24
"VEGFA","fluorouracil","hsa-mir-135b",24
"VEGFA","gemcitabine","hsa-mir-135b",24
"VEGFA","oxaliplatin","hsa-mir-135b",24
"VEGFA","paclitaxel","hsa-mir-135b",24
"VEGFA","irinotecan","hsa-mir-135b",24
"VEGFA","trastuzumab","hsa-mir-135b",24
"VEGFA","bevacizumab","hsa-mir-135b",24
"VEGFA","leucovorin","hsa-mir-135b",24
"VEGFA","celecoxib","hsa-mir-135b",24
"VEGFA","sunitinib","hsa-mir-135b",24
"VEGFA","capecitabine","hsa-mir-135b",24
"VEGFA","cetuximab","hsa-mir-135b",24
"VEGFA","adenosine monophosphate","hsa-mir-135b",24
"VEGFA","adenosine triphosphate","hsa-mir-135b",24
"VEGFA","l-arginine","hsa-mir-135b",24
"VEGFA","l-citrulline","hsa-mir-135b",24
"VEGFA","nitric oxide","hsa-mir-135b",24
"VEGFA","glucose","hsa-mir-135b",24
"VEGFA","pyruvic acid","hsa-mir-135b",24
"VEGFA","semaxanib","hsa-mir-135b",24
"VEGFA","cannabinoids","hsa-mir-135b",24
"FDPS","raloxifene","hsa-mir-3188",23
"FDPS","bisphosphonates","hsa-mir-3188",23
"FDPS","pamidronate","hsa-mir-3188",23
"FDPS","zoledronate","hsa-mir-3188",23
"FDPS","alendronate","hsa-mir-3188",23
"FDPS","ibandronate","hsa-mir-3188",23
"FDPS","risedronate","hsa-mir-3188",23
"PRKCA","gemcitabine","hsa-mir-3188",23
"PRKCA","cyclosporine","hsa-mir-3188",23
"PRKCA","tacrolimus","hsa-mir-3188",23
"PRKCA","aspirin","hsa-mir-3188",23
"PRKCA","tamoxifen","hsa-mir-3188",23
"PRKCA","sirolimus","hsa-mir-3188",23
"PRKCA","selective beta-2-adrenoreceptor agonists","hsa-mir-3188",23
"PRKCA","adenosine triphosphate","hsa-mir-3188",23
"PRKCA","chloroquine","hsa-mir-3188",23
"PRKCA","l-arginine","hsa-mir-3188",23
"PRKCA","l-citrulline","hsa-mir-3188",23
"PRKCA","nitric oxide","hsa-mir-3188",23
"PRKCA","nifedipine","hsa-mir-3188",23
"PRKCA","salbutamol","hsa-mir-3188",23
"PRKCA","teriparatide","hsa-mir-3188",23
"SLC25A16","l-cysteine","hsa-mir-3188",23
"ADCY9","salmeterol","hsa-mir-34c",22
"ADCY9","isoproterenol","hsa-mir-34c",22
"ADCY9","fluticasone/salmeterol","hsa-mir-34c",22
"ADCY9","exenatide","hsa-mir-34c",22
"ADRB1","antidepressants","hsa-mir-34c",22
"ADRB1","muraglitazar","hsa-mir-34c",22
"ADRB1","antihypertensives","hsa-mir-34c",22
"ADRB1","beta blocking agents","hsa-mir-34c",22
"ADRB1","selective beta-2-adrenoreceptor agonists","hsa-mir-34c",22
"ADRB1","carvedilol","hsa-mir-34c",22
"ADRB1","verapamil","hsa-mir-34c",22
"ADRB1","atenolol","hsa-mir-34c",22
"ADRB1","xenobiotics","hsa-mir-34c",22
"ADRB1","dobutamine","hsa-mir-34c",22
"ADRB1","epinephrine","hsa-mir-34c",22
"ADRB1","metoprolol","hsa-mir-34c",22
"ADRB1","acebutolol","hsa-mir-34c",22
"ADRB1","atropine","hsa-mir-34c",22
"GNAI2","l-arginine","hsa-mir-221",22
"GNAI2","nitric oxide","hsa-mir-221",22
"GNAI2","salmeterol","hsa-mir-221",22
"GNAI2","fluticasone/salmeterol","hsa-mir-221",22
"RAB5C","methotrexate","hsa-mir-34c",22
"RAB5C","mercaptopurine","hsa-mir-34c",22
"SLCO2B1","simvastatin","hsa-mir-221",22
"SLCO2B1","aliskiren","hsa-mir-221",22
"SLCO2B1","estrone","hsa-mir-221",22
"SLCO2B1","penicillin g","hsa-mir-221",22
"SLCO2B1","pitavastatin","hsa-mir-221",22
"SLCO2B1","rosuvastatin","hsa-mir-221",22
"SLCO2B1","atorvastatin","hsa-mir-221",22
"SLCO2B1","montelukast","hsa-mir-221",22
"SLCO2B1","pravastatin","hsa-mir-221",22
"SLCO2B1","fluvastatin","hsa-mir-221",22
"SLCO2B1","ezetimibe","hsa-mir-221",22
"SLCO2B1","glibenclamide","hsa-mir-221",22
"SLCO2B1","rifampin","hsa-mir-221",22
"SLCO2B1","gemfibrozil","hsa-mir-221",22
"SLCO2B1","cerivastatin","hsa-mir-221",22
"SLCO2B1","grapefruit juice","hsa-mir-221",22
"SLCO2B1","bosentan","hsa-mir-221",22
"SLCO2B1","fexofenadine","hsa-mir-221",22
"SULT1C2","docetaxel","hsa-mir-34c",22
"SULT1C2","thalidomide","hsa-mir-34c",22
"FGF9","methotrexate","hsa-mir-337",21
"FGF9","nicotine","hsa-mir-337",21
"FGF9","mercaptopurine","hsa-mir-337",21
"SLC7A1","adenosine monophosphate","hsa-mir-337",21
"SLC7A1","l-arginine","hsa-mir-337",21
"SLC7A1","l-citrulline","hsa-mir-337",21
"SLC7A1","nitric oxide","hsa-mir-337",21
"SLC7A1","glycine","hsa-mir-337",21
"SLC7A1","l-serine","hsa-mir-337",21
"SLC7A1","l-proline","hsa-mir-337",21
"SLC7A1","l-tyrosine","hsa-mir-337",21
"SLC7A1","l-valine","hsa-mir-337",21
"SLC7A1","taurine","hsa-mir-337",21
"SLC7A1","l-alanine","hsa-mir-337",21
"SLC7A1","l-cysteine","hsa-mir-337",21
"SLC7A1","l-leucine","hsa-mir-337",21
"SLC7A1","l-lysine","hsa-mir-337",21
"SLC7A1","l-tryptophan","hsa-mir-337",21
"UBE2A","adenosine triphosphate","hsa-mir-337",21
"UBE2A","glucose","hsa-mir-337",21
"UBE2A","pyruvic acid","hsa-mir-337",21
"AGTR1","aliskiren","hsa-mir-6509",20
"AGTR1","enalapril","hsa-mir-6509",20
"AGTR1","antihypertensives","hsa-mir-6509",20
"AGTR1","pravastatin","hsa-mir-6509",20
"AGTR1","angiotensin ii antagonists","hsa-mir-6509",20
"AGTR1","ace inhibitors; plain","hsa-mir-6509",20
"AGTR1","l-arginine","hsa-mir-6509",20
"AGTR1","nitric oxide","hsa-mir-6509",20
"AGTR1","losartan","hsa-mir-6509",20
"AGTR1","atenolol","hsa-mir-6509",20
"AGTR1","torcetrapib","hsa-mir-6509",20
"AGTR1","captopril","hsa-mir-6509",20
"AGTR1","fosinopril","hsa-mir-6509",20
"AGTR1","imidapril","hsa-mir-6509",20
"AGTR1","lisinopril","hsa-mir-6509",20
"AGTR1","perindopril","hsa-mir-6509",20
"AGTR1","choline","hsa-mir-6509",20
"AGTR1","norepinephrine","hsa-mir-6509",20
"AGTR1","angiotensin ii antagonists and calcium channel blockers","hsa-mir-6509",20
"AUH","biotin","hsa-mir-3617",20
"AUH","l-leucine","hsa-mir-3617",20
"EDNRB","choline","hsa-mir-6509",20
"FOXO1","l-arginine","hsa-mir-3617",20
"FOXO1","nitric oxide","hsa-mir-3617",20
"FOXO1","choline","hsa-mir-3617",20
"MIF","irinotecan","hsa-mir-301b",20
"PPP1CA","dopamine","hsa-mir-301b",20
"PPP1CA","adenosine triphosphate","hsa-mir-301b",20
"SLC7A1","adenosine monophosphate","hsa-mir-3617",20
"SLC7A1","l-arginine","hsa-mir-3617",20
"SLC7A1","l-citrulline","hsa-mir-3617",20
"SLC7A1","nitric oxide","hsa-mir-3617",20
"SLC7A1","glycine","hsa-mir-3617",20
"SLC7A1","l-serine","hsa-mir-3617",20
"SLC7A1","l-proline","hsa-mir-3617",20
"SLC7A1","l-tyrosine","hsa-mir-3617",20
"SLC7A1","l-valine","hsa-mir-3617",20
"SLC7A1","taurine","hsa-mir-3617",20
"SLC7A1","l-alanine","hsa-mir-3617",20
"SLC7A1","l-cysteine","hsa-mir-3617",20
"SLC7A1","l-leucine","hsa-mir-3617",20
"SLC7A1","l-lysine","hsa-mir-3617",20
"SLC7A1","l-tryptophan","hsa-mir-3617",20
"SMARCB1","betamethasone","hsa-mir-301b",20
"SMARCB1","fluticasone propionate","hsa-mir-301b",20
"SMARCB1","budesonide","hsa-mir-301b",20
"SMARCB1","prednisone","hsa-mir-301b",20
"SMARCB1","dexamethasone","hsa-mir-301b",20
"SMARCB1","glucocorticoids","hsa-mir-301b",20
"SMARCB1","hydrocortisone","hsa-mir-301b",20
"SMARCB1","methylprednisolone","hsa-mir-301b",20
"SMARCB1","mometasone","hsa-mir-301b",20
"SMARCB1","paramethasone","hsa-mir-301b",20
"SMARCB1","prednisolone","hsa-mir-301b",20
"SMARCB1","rimexolone","hsa-mir-301b",20
"SMARCB1","triamcinolone","hsa-mir-301b",20
"SMARCB1","beclomethasone","hsa-mir-301b",20
"SMARCB1","ciclesonide","hsa-mir-301b",20
"SMARCB1","desonide","hsa-mir-301b",20
"SMARCB1","flunisolide","hsa-mir-301b",20
"CYB5A","glutathione","hsa-mir-7110",19
"CYB5A","vitamin c","hsa-mir-7110",19
"PAK1","chloroquine","hsa-mir-7110",19
"PAK1","l-arginine","hsa-mir-7110",19
"PAK1","nitric oxide","hsa-mir-7110",19
"PAK1","choline","hsa-mir-7110",19
"SLC6A3","antidepressants","hsa-mir-7110",19
"SLC6A3","risperidone","hsa-mir-7110",19
"SLC6A3","tacrolimus","hsa-mir-7110",19
"SLC6A3","antipsychotics","hsa-mir-7110",19
"SLC6A3","venlafaxine","hsa-mir-7110",19
"SLC6A3","dopamine","hsa-mir-7110",19
"SLC6A3","desipramine","hsa-mir-7110",19
"SLC6A3","mirtazapine","hsa-mir-7110",19
"SLC6A3","methylphenidate","hsa-mir-7110",19
"SLC6A3","duloxetine","hsa-mir-7110",19
"SLC6A3","milnacipran","hsa-mir-7110",19
"SLC6A3","colchicine","hsa-mir-7110",19
"SLC6A3","non-selective monoamine reuptake inhibitors","hsa-mir-7110",19
"ABCD1","lorenzo's oil","hsa-mir-29b-1",17
"AHR","omeprazole","hsa-mir-29b-1",17
"AHR","gs-9350","hsa-mir-29b-1",17
"CCNB1","conjugated estrogens","hsa-mir-548q",17
"CCNB1","estradiol","hsa-mir-548q",17
"CCNB1","estrone","hsa-mir-548q",17
"CCNB1","progesterone","hsa-mir-548q",17
"CCNB1","estrogens","hsa-mir-548q",17
"CCNB1","celecoxib","hsa-mir-548q",17
"CCNB1","letrozole","hsa-mir-548q",17
"CCNB1","adenosine triphosphate","hsa-mir-548q",17
"CCNB1","chlorotrianisene","hsa-mir-548q",17
"CCNB1","dienestrol","hsa-mir-548q",17
"CCNB1","diethylstilbestrol","hsa-mir-548q",17
"CCNB1","ethinyl estradiol","hsa-mir-548q",17
"CTSK","letrozole","hsa-mir-29b-1",17
"GPC1","nitric oxide","hsa-mir-1266",17
"HDAC4","methotrexate","hsa-mir-1266",17
"HDAC4","5-fluoroucil","hsa-mir-1266",17
"LPL","pioglitazone","hsa-mir-29b-1",17
"LPL","rosiglitazone","hsa-mir-29b-1",17
"LPL","thiazolidinediones","hsa-mir-29b-1",17
"LPL","olanzapine","hsa-mir-29b-1",17
"LPL","clozapine","hsa-mir-29b-1",17
"LPL","troglitazone","hsa-mir-29b-1",17
"LPL","fenofibrate","hsa-mir-29b-1",17
"LPL","fluvastatin","hsa-mir-29b-1",17
"LPL","hmg coa reductase inhibitors","hsa-mir-29b-1",17
"LPL","phospholipids","hsa-mir-29b-1",17
"LPL","hydrocortisone","hsa-mir-29b-1",17
"LPL","triglycerides","hsa-mir-29b-1",17
"LPL","metoprolol","hsa-mir-29b-1",17
"PPP1CC","glucose","hsa-mir-3613",17
"SLC29A1","cisplatin","hsa-mir-3613",17
"SLC29A1","cisplatin","hsa-mir-34a",17
"SLC29A1","fluorouracil","hsa-mir-3613",17
"SLC29A1","fluorouracil","hsa-mir-34a",17
"SLC29A1","gemcitabine","hsa-mir-3613",17
"SLC29A1","gemcitabine","hsa-mir-34a",17
"SLC29A1","cytarabine","hsa-mir-3613",17
"SLC29A1","cytarabine","hsa-mir-34a",17
"SLC29A1","capecitabine","hsa-mir-3613",17
"SLC29A1","capecitabine","hsa-mir-34a",17
"SLC29A1","mercaptopurine","hsa-mir-3613",17
"SLC29A1","mercaptopurine","hsa-mir-34a",17
"SLC29A1","azathioprine","hsa-mir-3613",17
"SLC29A1","azathioprine","hsa-mir-34a",17
"SLC29A1","dipyridamole","hsa-mir-3613",17
"SLC29A1","dipyridamole","hsa-mir-34a",17
"SLC29A1","ribavirin","hsa-mir-3613",17
"SLC29A1","ribavirin","hsa-mir-34a",17
"SLC29A1","dilazep","hsa-mir-3613",17
"SLC29A1","dilazep","hsa-mir-34a",17
"SLC29A1","tubercidin","hsa-mir-3613",17
"SLC29A1","tubercidin","hsa-mir-34a",17
"SLC29A1","floxuridine","hsa-mir-3613",17
"SLC29A1","floxuridine","hsa-mir-34a",17
"SLC29A1","nucleosides and nucleotides excl. reverse transcriptase inhibitors","hsa-mir-3613",17
"SLC29A1","nucleosides and nucleotides excl. reverse transcriptase inhibitors","hsa-mir-34a",17
"SLC29A1","cladribine","hsa-mir-3613",17
"SLC29A1","cladribine","hsa-mir-34a",17
"SLC29A1","fludarabine","hsa-mir-3613",17
"SLC29A1","fludarabine","hsa-mir-34a",17
"SLC29A1","clofarabine","hsa-mir-3613",17
"SLC29A1","clofarabine","hsa-mir-34a",17
"SLC7A11","estradiol","hsa-mir-1266",17
"SLC7A11","tamoxifen","hsa-mir-1266",17
"SLC7A11","l-arginine","hsa-mir-1266",17
"SLC7A11","antineoplastic agents","hsa-mir-1266",17
"SLC7A11","glycine","hsa-mir-1266",17
"SLC7A11","l-serine","hsa-mir-1266",17
"SLC7A11","l-proline","hsa-mir-1266",17
"SLC7A11","l-tyrosine","hsa-mir-1266",17
"SLC7A11","l-valine","hsa-mir-1266",17
"SLC7A11","taurine","hsa-mir-1266",17
"SLC7A11","l-alanine","hsa-mir-1266",17
"SLC7A11","l-cysteine","hsa-mir-1266",17
"SLC7A11","l-leucine","hsa-mir-1266",17
"SLC7A11","l-lysine","hsa-mir-1266",17
"SMARCC2","betamethasone","hsa-mir-449a",17
"SMARCC2","fluticasone propionate","hsa-mir-449a",17
"SMARCC2","budesonide","hsa-mir-449a",17
"SMARCC2","prednisone","hsa-mir-449a",17
"SMARCC2","dexamethasone","hsa-mir-449a",17
"SMARCC2","glucocorticoids","hsa-mir-449a",17
"SMARCC2","hydrocortisone","hsa-mir-449a",17
"SMARCC2","methylprednisolone","hsa-mir-449a",17
"SMARCC2","mometasone","hsa-mir-449a",17
"SMARCC2","paramethasone","hsa-mir-449a",17
"SMARCC2","prednisolone","hsa-mir-449a",17
"SMARCC2","rimexolone","hsa-mir-449a",17
"SMARCC2","triamcinolone","hsa-mir-449a",17
"SMARCC2","beclomethasone","hsa-mir-449a",17
"SMARCC2","ciclesonide","hsa-mir-449a",17
"SMARCC2","desonide","hsa-mir-449a",17
"SMARCC2","flunisolide","hsa-mir-449a",17
"SMARCD1","betamethasone","hsa-mir-6805",17
"SMARCD1","fluticasone propionate","hsa-mir-6805",17
"SMARCD1","budesonide","hsa-mir-6805",17
"SMARCD1","prednisone","hsa-mir-6805",17
"SMARCD1","dexamethasone","hsa-mir-6805",17
"SMARCD1","glucocorticoids","hsa-mir-6805",17
"SMARCD1","hydrocortisone","hsa-mir-6805",17
"SMARCD1","methylprednisolone","hsa-mir-6805",17
"SMARCD1","mometasone","hsa-mir-6805",17
"SMARCD1","paramethasone","hsa-mir-6805",17
"SMARCD1","prednisolone","hsa-mir-6805",17
"SMARCD1","rimexolone","hsa-mir-6805",17
"SMARCD1","triamcinolone","hsa-mir-6805",17
"SMARCD1","beclomethasone","hsa-mir-6805",17
"SMARCD1","ciclesonide","hsa-mir-6805",17
"SMARCD1","desonide","hsa-mir-6805",17
"SMARCD1","flunisolide","hsa-mir-6805",17
"STAT3","interferon alfacon-1","hsa-mir-548q",17
"STAT3","sorafenib","hsa-mir-548q",17
"STAT3","imatinib","hsa-mir-548q",17
"STAT3","busulfan","hsa-mir-548q",17
"STAT3","ekb-569","hsa-mir-548q",17
"TSC1","sirolimus","hsa-mir-34a",17
"AARS2","l-arginine","hsa-mir-365b",16
"AARS2","l-arginine","hsa-mir-365a",16
"AARS2","l-glutamine","hsa-mir-365b",16
"AARS2","l-glutamine","hsa-mir-365a",16
"AARS2","l-methionine","hsa-mir-365b",16
"AARS2","l-methionine","hsa-mir-365a",16
"AARS2","glycine","hsa-mir-365b",16
"AARS2","glycine","hsa-mir-365a",16
"AARS2","l-serine","hsa-mir-365b",16
"AARS2","l-serine","hsa-mir-365a",16
"AARS2","l-tyrosine","hsa-mir-365b",16
"AARS2","l-tyrosine","hsa-mir-365a",16
"AARS2","l-valine","hsa-mir-365b",16
"AARS2","l-valine","hsa-mir-365a",16
"AARS2","l-alanine","hsa-mir-365b",16
"AARS2","l-alanine","hsa-mir-365a",16
"AARS2","l-cysteine","hsa-mir-365b",16
"AARS2","l-cysteine","hsa-mir-365a",16
"AARS2","l-leucine","hsa-mir-365b",16
"AARS2","l-leucine","hsa-mir-365a",16
"AARS2","l-lysine","hsa-mir-365b",16
"AARS2","l-lysine","hsa-mir-365a",16
"AARS2","l-histidine","hsa-mir-365b",16
"AARS2","l-histidine","hsa-mir-365a",16
"AARS2","l-phenylalanine","hsa-mir-365b",16
"AARS2","l-phenylalanine","hsa-mir-365a",16
"AARS2","l-threonine","hsa-mir-365b",16
"AARS2","l-threonine","hsa-mir-365a",16
"AARS2","l-tryptophan","hsa-mir-365b",16
"AARS2","l-tryptophan","hsa-mir-365a",16
"ADORA1","methotrexate","hsa-mir-643",16
"ADORA1","dpcpx","hsa-mir-643",16
"ADORA1","infliximab","hsa-mir-643",16
"ADORA1","adalimumab","hsa-mir-643",16
"ADORA1","thiazolidinediones","hsa-mir-643",16
"ADORA1","estradiol","hsa-mir-643",16
"ADORA1","fulvestrant","hsa-mir-643",16
"ADORA1","caffeine","hsa-mir-643",16
"ADORA1","adenosine","hsa-mir-643",16
"ADORA1","theophylline","hsa-mir-643",16
"ATP7A","cisplatin","hsa-mir-643",16
"ATP7A","oxaliplatin","hsa-mir-643",16
"ATP7A","docetaxel","hsa-mir-643",16
"ATP7A","thalidomide","hsa-mir-643",16
"ATP7A","carboplatin","hsa-mir-643",16
"ATP7A","platinum","hsa-mir-643",16
"DBH","drugs used in nicotine dependence","hsa-mir-494",16
"DBH","bupropion","hsa-mir-494",16
"DBH","dopamine","hsa-mir-494",16
"DBH","nicotine","hsa-mir-494",16
"DBH","tetrahydrobiopterin","hsa-mir-494",16
"DBH","norepinephrine","hsa-mir-494",16
"DBH","l-tyrosine","hsa-mir-494",16
"DBH","vitamin c","hsa-mir-494",16
"DBH","disulfiram","hsa-mir-494",16
"DBH","levodopa","hsa-mir-494",16
"DBH","catecholamines","hsa-mir-494",16
"EEF1E1","l-arginine","hsa-mir-370",16
"EEF1E1","l-glutamine","hsa-mir-370",16
"EEF1E1","l-methionine","hsa-mir-370",16
"EEF1E1","glycine","hsa-mir-370",16
"EEF1E1","l-serine","hsa-mir-370",16
"EEF1E1","l-proline","hsa-mir-370",16
"EEF1E1","l-tyrosine","hsa-mir-370",16
"EEF1E1","l-valine","hsa-mir-370",16
"EEF1E1","l-alanine","hsa-mir-370",16
"EEF1E1","l-cysteine","hsa-mir-370",16
"EEF1E1","l-leucine","hsa-mir-370",16
"EEF1E1","l-lysine","hsa-mir-370",16
"EEF1E1","l-histidine","hsa-mir-370",16
"EEF1E1","l-phenylalanine","hsa-mir-370",16
"EEF1E1","l-threonine","hsa-mir-370",16
"EEF1E1","l-tryptophan","hsa-mir-370",16
"ITPR1","heparin","hsa-mir-365b",16
"PARD6B","cisplatin","hsa-mir-494",16
"RECK","gemcitabine","hsa-mir-365a",16
"S100A8","methotrexate","hsa-mir-105-1",16
"S100A8","mercaptopurine","hsa-mir-105-1",16
"S100A9","methotrexate","hsa-mir-105-1",16
"S100A9","mercaptopurine","hsa-mir-105-1",16
"SLC7A5","l-arginine","hsa-mir-105-1",16
"SLC7A5","glycine","hsa-mir-105-1",16
"SLC7A5","l-serine","hsa-mir-105-1",16
"SLC7A5","l-proline","hsa-mir-105-1",16
"SLC7A5","l-tyrosine","hsa-mir-105-1",16
"SLC7A5","l-valine","hsa-mir-105-1",16
"SLC7A5","taurine","hsa-mir-105-1",16
"SLC7A5","l-alanine","hsa-mir-105-1",16
"SLC7A5","l-cysteine","hsa-mir-105-1",16
"SLC7A5","l-leucine","hsa-mir-105-1",16
"SLC7A5","l-lysine","hsa-mir-105-1",16
"SLC7A5","l-tryptophan","hsa-mir-105-1",16
"XIAP","cisplatin","hsa-mir-494",16
"XIAP","busulfan","hsa-mir-494",16
"XIAP","vincristine","hsa-mir-494",16
"XIAP","fludarabine","hsa-mir-494",16
"ADORA1","methotrexate","hsa-mir-140",15
"ADORA1","dpcpx","hsa-mir-140",15
"ADORA1","infliximab","hsa-mir-140",15
"ADORA1","adalimumab","hsa-mir-140",15
"ADORA1","thiazolidinediones","hsa-mir-140",15
"ADORA1","estradiol","hsa-mir-140",15
"ADORA1","fulvestrant","hsa-mir-140",15
"ADORA1","caffeine","hsa-mir-140",15
"ADORA1","adenosine","hsa-mir-140",15
"ADORA1","theophylline","hsa-mir-140",15
"AKT3","docetaxel","hsa-mir-136",15
"CA2","brinzolamide","hsa-mir-431",15
"CA2","dichlorphenamide","hsa-mir-431",15
"CA2","acetazolamide","hsa-mir-431",15
"CA2","sulfanilamide","hsa-mir-431",15
"CA2","methazolamide","hsa-mir-431",15
"CACNA1A","calcium channel blockers","hsa-mir-140",15
"CCNB1","conjugated estrogens","hsa-mir-7-3",15
"CCNB1","estradiol","hsa-mir-7-3",15
"CCNB1","estrone","hsa-mir-7-3",15
"CCNB1","progesterone","hsa-mir-7-3",15
"CCNB1","estrogens","hsa-mir-7-3",15
"CCNB1","celecoxib","hsa-mir-7-3",15
"CCNB1","letrozole","hsa-mir-7-3",15
"CCNB1","adenosine triphosphate","hsa-mir-7-3",15
"CCNB1","chlorotrianisene","hsa-mir-7-3",15
"CCNB1","dienestrol","hsa-mir-7-3",15
"CCNB1","diethylstilbestrol","hsa-mir-7-3",15
"CCNB1","ethinyl estradiol","hsa-mir-7-3",15
"CLU","gemcitabine","hsa-mir-140",15
"CTSK","letrozole","hsa-mir-7-3",15
"FN1","l-arginine","hsa-mir-431",15
"FN1","nitric oxide","hsa-mir-431",15
"FN1","choline","hsa-mir-431",15
